cultivo,plaga_enfermedad,comarca_nombre,comarca_zona,comarca_zona_id,fecha_aviso,nivel_aviso
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2017-05-17,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2017-05-10,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2017-05-10,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2017-05-10,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2017-05-03,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2017-05-03,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2017-05-03,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2017-04-26,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2017-04-26,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2017-04-26,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2017-04-19,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2017-04-19,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2017-04-19,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2017-04-11,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2017-04-11,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2017-04-11,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2017-04-05,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2017-04-05,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2017-04-05,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2017-03-29,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2017-03-29,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2017-03-29,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-10-06,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-10-06,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-10-06,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-08-31,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-08-31,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-08-31,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-08-24,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-08-24,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-08-24,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-08-17,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-08-17,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-08-17,MEDIO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-08-10,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-08-10,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-08-10,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-08-03,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-08-03,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-08-03,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-07-27,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-07-27,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-07-27,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-07-20,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-07-20,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-07-20,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-07-13,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-07-13,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-07-13,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-07-06,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-07-06,MEDIO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-07-06,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-06-30,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-06-30,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-06-30,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-06-22,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-06-22,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-06-22,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-06-15,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-06-15,MEDIO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-06-15,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-06-08,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-06-08,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-06-08,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-06-01,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-06-01,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-06-01,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-05-25,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-05-25,MEDIO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-05-25,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-05-18,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-05-18,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-05-18,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-05-11,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-05-11,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-05-11,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-05-04,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-05-04,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-05-04,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-04-27,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-04-27,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-04-27,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-04-20,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-04-20,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-04-20,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-04-13,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-04-13,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-04-13,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2016-04-06,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2016-04-06,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2016-04-06,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-08-26,MEDIO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-08-26,MEDIO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-08-26,MEDIO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-08-19,MEDIO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-08-19,ALTO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-08-19,ALTO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-08-12,ALTO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-08-12,ALTO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-08-12,MEDIO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-08-05,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-08-05,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-08-05,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-07-29,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-07-29,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-07-29,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-07-22,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-07-22,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-07-22,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-07-15,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-07-15,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-07-15,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-07-08,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-07-08,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-07-08,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-07-01,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-07-01,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-07-01,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-06-24,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-06-24,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-06-24,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-06-17,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-06-17,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-06-17,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-06-10,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-06-10,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-06-10,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-06-03,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-06-03,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-06-03,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-05-27,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-05-27,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-05-27,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-05-20,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-05-20,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-05-20,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-05-13,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-05-13,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-05-13,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-05-06,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-05-06,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-05-06,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-04-29,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-04-29,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-04-29,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-04-22,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-04-22,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-04-22,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2015-04-08,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2015-04-08,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2015-04-08,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-08-20,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-08-20,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-08-20,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-08-13,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-08-13,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-08-13,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-08-05,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-08-05,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-08-05,MEDIO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-07-30,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-07-30,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-07-30,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-07-23,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-07-23,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-07-23,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-07-16,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-07-16,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-07-16,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-07-09,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-07-09,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-07-09,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-07-02,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-07-02,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-07-02,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-06-25,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-06-25,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-06-25,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-06-18,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-06-18,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-06-18,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-06-11,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-06-11,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-06-11,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-06-04,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-06-04,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-06-04,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-05-28,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-05-28,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-05-28,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-05-21,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-05-21,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-05-21,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-05-14,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-05-14,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-05-14,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-05-07,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-05-07,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-05-07,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-04-30,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-04-30,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-04-30,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-04-23,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-04-23,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-04-23,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-04-09,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-04-09,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-04-09,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-04-01,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-04-01,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-04-01,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2014-03-10,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2014-03-10,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2014-03-10,SIN ALERTA
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2013-07-24,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2013-07-24,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2013-07-24,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2013-07-17,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2013-07-17,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2013-07-17,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2013-07-10,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2013-07-10,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2013-07-10,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2013-07-03,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2013-07-03,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2013-07-03,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2013-06-27,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2013-06-27,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2013-06-27,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2013-06-19,MEDIO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2013-06-19,MEDIO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2013-06-19,MEDIO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona baja,15,2013-06-12,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona media,16,2013-06-12,BAJO
VIÑA,BOTRYTIS,YCODEN-DAUTE,Zona alta,17,2013-06-12,BAJO
